verse_id,text,chapter,z_gpt,z_dicta,z_berel,CFI,CFI_berel,shared_seam,seam_berel
Isa.7.14,לכן יתן אדני הוא לכם אות הנה העלמה הרה וילדת בן וקראת שמו עמנו אל,7,-0.8219292611,-0.3570033455,0.6120898792341102,-1.1789326066,-0.2098393818658898,False,False
Isa.7.15,חמאה ודבש יאכל לדעתו מאוס ברע ובחור בטוב,7,1.9289253773,1.7684662251,-1.5548017947567776,3.6973916024,0.3741235825432223,False,False
Isa.7.16,כי בטרם ידע הנער מאס ברע ובחר בטוב תעזב האדמה אשר אתה קץ מפני שני מלכיה,7,-0.3281254328,-0.4851461773,-0.5123139585522716,-0.8132716100999999,-0.8404393913522716,False,False
Isa.7.17,יביא יהוה עליך ועל עמך ועל בית אביך ימים אשר לא באו למיום סור אפרים מעל יהודה את,7,-0.9431704707,-0.5939099228,-0.5120940855145814,-1.5370803935,-1.4552645562145814,False,False
Isa.7.18,והיה ביום ההוא ישרק יהוה לזבוב אשר בקצה יארי מצרים ולדבורה אשר בארץ אשור,7,1.8415691122,-0.3768669793,-0.4598340663357139,1.4647021328999998,1.381735045864286,False,False
Isa.7.19,ובאו ונחו כלם בנחלי הבתות ובנקיקי הסלעים ובכל הנעצוצים ובכל הנהללים,7,0.180793243,1.9924410652,1.9995673088146373,2.1732343082,2.1803605518146374,False,False
Isa.7.20,ביום ההוא יגלח אדני בתער השכירה בעברי נהר במלך אשור את הראש ושער הרגלים וגם את ה,7,-0.4291362812,-0.4450324873,-0.5133806422159245,-0.8741687685,-0.9425169234159244,False,False
Isa.7.21,והיה ביום ההוא יחיה איש עגלת בקר ושתי צאן,7,-1.5943092236,-0.542777381,-0.5009463494996323,-2.1370866046,-2.0952555730996325,False,False
Isa.7.22,והיה מרב עשות חלב יאכל חמאה כי חמאה ודבש יאכל כל הנותר בקרב הארץ,7,0.0730085903,-0.6981348357,-0.4683548062310144,-0.6251262454000001,-0.3953462159310144,False,False
Isa.7.23,והיה ביום ההוא יהיה כל מקום אשר יהיה שם אלף גפן באלף כסף לשמיר ולשית יהיה,7,-0.8324223987,-0.4267381886,-0.0995000053510649,-1.2591605873,-0.931922404051065,False,False
Isa.7.24,בחצים ובקשת יבוא שמה כי שמיר ושית תהיה כל הארץ,7,0.915081869,-0.4500431227,-0.6244944499227009,0.4650387462999999,0.2905874190772991,False,False
Isa.7.25,וכל ההרים אשר במעדר יעדרון לא תבוא שמה יראת שמיר ושית והיה למשלח שור ולמרמס שה,7,1.4419262993,1.9642473243,1.9614806616924616,3.4061736236,3.403406960992462,False,False
Isa.8.1,ויאמר יהוה אלי קח לך גליון גדול וכתב עליו בחרט אנוש למהר שלל חש בז,8,-0.5390138811,-0.8475947896,-0.5236497636087585,-1.3866086707,-1.0626636447087583,False,False
Isa.8.2,ואעידה לי עדים נאמנים את אוריה הכהן ואת זכריהו בן יברכיהו,8,-0.875697039,-0.2959164642,-0.4461202826914148,-1.1716135032,-1.3218173216914149,False,False
Isa.8.3,ואקרב אל הנביאה ותהר ותלד בן ויאמר יהוה אלי קרא שמו מהר שלל חש בז,8,-0.7527702311,1.2375456737,-1.0778902550069125,0.4847754425999999,-1.830660486106912,False,False
Isa.8.4,כי בטרם ידע הנער קרא אבי ואמי ישא את חיל דמשק ואת שלל שמרון לפני מלך אשור,8,1.7503854909,-1.0469228775,0.5824936934937398,0.7034626134000002,2.33287918439374,False,False
Isa.8.5,ויסף יהוה דבר אלי עוד לאמר,8,-0.7730265264,-0.1175558494,0.3800903400325203,-0.8905823758,-0.3929361863674797,False,False
Isa.8.6,יען כי מאס העם הזה את מי השלח ההלכים לאט ומשוש את רצין ובן רמליהו,8,-0.3329997242,1.2192608863,-0.8679187107101355,0.8862611621,-1.2009184349101356,False,False
Isa.8.7,ולכן הנה אדני מעלה עליהם את מי הנהר העצומים והרבים את מלך אשור ואת כל כבודו ועלה,8,-0.5855481357,-0.6904474651,-0.5002983055295099,-1.2759956008,-1.08584644122951,False,False
Isa.8.8,וחלף ביהודה שטף ועבר עד צואר יגיע והיה מטות כנפיו מלא רחב ארצך עמנו אל,8,1.9499282046,-0.3478988029,-0.4989957205518913,1.6020294017,1.4509324840481086,False,False
Isa.8.9,רעו עמים וחתו והאזינו כל מרחקי ארץ התאזרו וחתו התאזרו וחתו,8,-0.4200356864,1.9873479344,1.9999925929260791,1.567312248,1.5799569065260792,False,False
Isa.8.10,עצו עצה ותפר דברו דבר ולא יקום כי עמנו אל,8,-0.7059380556,-0.5668433741,-0.5030843012568943,-1.2727814297,-1.2090223568568943,False,False
Isa.8.11,כי כה אמר יהוה אלי כחזקת היד ויסרני מלכת בדרך העם הזה לאמר,8,1.5883099602,-0.8118233109,-0.5147978641665071,0.7764866492999999,1.0735120960334927,False,False
Isa.8.12,לא תאמרון קשר לכל אשר יאמר העם הזה קשר ואת מוראו לא תיראו ולא תעריצו,8,-0.8515687402,-0.4857864409,-0.5869044462143713,-1.3373551811,-1.4384731864143712,False,False
Isa.8.13,את יהוה צבאות אתו תקדישו והוא מוראכם והוא מערצכם,8,0.1398666768,0.558402664,0.8796750258276078,0.6982693408,1.019541702627608,False,False
Isa.8.14,והיה למקדש ולאבן נגף ולצור מכשול לשני בתי ישראל לפח ולמוקש ליושב ירושלם,8,-0.5016114216,-1.0193887563,-0.6503074992019551,-1.5210001779,-1.1519189208019551,False,False
Isa.8.15,וכשלו בם רבים ונפלו ונשברו ונוקשו ונלכדו,8,-0.5271855529,0.6272255142,0.0641664383529309,0.1000399612999999,-0.463019114547069,False,False
Isa.8.16,צור תעודה חתום תורה בלמדי,8,1.998544904,1.6115876831,-0.8685322468369867,3.6101325871,1.1300126571630134,False,False
Isa.8.17,וחכיתי ליהוה המסתיר פניו מבית יעקב וקויתי לו,8,-0.4265407383,-0.7455296671,1.883063322267412,-1.1720704054,1.4565225839674123,False,False
Isa.8.18,הנה אנכי והילדים אשר נתן לי יהוה לאתות ולמופתים בישראל מעם יהוה צבאות השכן בהר צ,8,-0.5207113416,-0.5282816041,-0.1507673105460073,-1.0489929457,-0.6714786521460073,False,False
Isa.8.19,וכי יאמרו אליכם דרשו אל האבות ואל הידענים המצפצפים והמהגים הלוא עם אל אלהיו ידרש,8,-0.5755817212,-0.4444488026,-0.534428013420479,-1.0200305238,-1.110009734620479,False,False
Isa.8.20,לתורה ולתעודה אם לא יאמרו כדבר הזה אשר אין לו שחר,8,-1.0938832421,-0.8686051392,-1.244348394271501,-1.9624883813,-2.3382316363715008,False,False
Isa.8.21,ועבר בה נקשה ורעב והיה כי ירעב והתקצף וקלל במלכו ובאלהיו ופנה למעלה,8,-0.3871821972,1.5294528296,-0.1487865097114068,1.1422706324,-0.5359687069114069,False,False
Isa.8.22,ואל ארץ יביט והנה צרה וחשכה מעוף צוקה ואפלה מנדח,8,-0.1919830208,0.8472115892,0.8530557237384983,0.6552285684,0.6610727029384983,False,False
Isa.8.23,כי לא מועף לאשר מוצק לה כעת הראשון הקל ארצה זבלון וארצה נפתלי והאחרון הכביד דרך ,8,1.9135409462,-0.8705556098,1.2854696836098758,1.0429853364,3.199010629809876,False,False
Isa.9.1,העם ההלכים בחשך ראו אור גדול ישבי בארץ צלמות אור נגה עליהם,9,-0.9041727874,-0.7516253649,-0.6321490209128816,-1.6557981523,-1.5363218083128816,False,False
Isa.9.2,הרבית הגוי לא לו הגדלת השמחה שמחו לפניך כשמחת בקציר כאשר יגילו בחלקם שלל,9,-0.5850015086,1.5877247137,-0.700236897679254,1.0027232051,-1.285238406279254,False,False
Isa.9.3,כי את על סבלו ואת מטה שכמו שבט הנגש בו החתת כיום מדין,9,1.9558913674,-0.439865106,1.984075191129877,1.5160262614,3.939966558529877,False,True
Isa.9.4,כי כל סאון סאן ברעש ושמלה מגוללה בדמים והיתה לשרפה מאכלת אש,9,-0.2228172392,0.7459362747,-0.2691642968649132,0.5231190355,-0.4919815360649132,False,False
Isa.9.5,כי ילד ילד לנו בן נתן לנו ותהי המשרה על שכמו ויקרא שמו פלא יועץ אל גבור אבי עד ש,9,-0.7811498148,-0.7253364459,-0.619767180480164,-1.5064862607,-1.400916995280164,False,False
Isa.9.6,לםרבה למרבה המשרה ולשלום אין קץ על כסא דוד ועל ממלכתו להכין אתה ולסעדה במשפט ובצ,9,-1.0124532487,-0.6148084713,-0.5007994357991163,-1.62726172,-1.5132526844991163,False,False
Isa.9.7,דבר שלח אדני ביעקב ונפל בישראל,9,0.4973209678,-0.484251061,-0.7952823569407643,0.0130699068,-0.2979613891407643,False,False
Isa.9.8,וידעו העם כלו אפרים ויושב שמרון בגאוה ובגדל לבב לאמר,9,-0.6099148025,-0.4926547933,-0.4215584625187847,-1.1025695958,-1.0314732650187848,False,False
Isa.9.9,לבנים נפלו וגזית נבנה שקמים גדעו וארזים נחליף,9,1.7433265571,1.9476511951,-0.3121058048250806,3.6909777522,1.4312207522749194,False,False
Isa.9.10,וישגב יהוה את צרי רצין עליו ואת איביו יסכסך,9,0.0626558291,-0.0536937668,1.9852908039362795,0.0089620623,2.0479466330362794,False,False
Isa.9.11,ארם מקדם ופלשתים מאחור ויאכלו את ישראל בכל פה בכל זאת לא שב אפו ועוד ידו נטויה,9,-1.1312878433,-0.6736327696,-0.5748711136461766,-1.8049206129,-1.7061589569461766,False,False
Isa.9.12,והעם לא שב עד המכהו ואת יהוה צבאות לא דרשו,9,-0.8036399954,-0.6076265717,-0.4986582718192658,-1.4112665671,-1.3022982672192658,False,False
Isa.9.13,ויכרת יהוה מישראל ראש וזנב כפה ואגמון יום אחד,9,0.3607011752,-0.3841974739,-0.4997221841640093,-0.0234962986999999,-0.1390210089640093,False,False
Isa.9.14,זקן ונשוא פנים הוא הראש ונביא מורה שקר הוא הזנב,9,1.7865640922,-0.5206425302,-0.5030052193179788,1.265921562,1.283558872882021,False,False
Isa.9.15,ויהיו מאשרי העם הזה מתעים ומאשריו מבלעים,9,-0.507662953,1.9532664458,1.9991317862452869,1.4456034928,1.4914688332452868,False,False
Isa.9.16,על כן על בחוריו לא ישמח אדני ואת יתמיו ואת אלמנתיו לא ירחם כי כלו חנף ומרע וכל פ,9,-0.7636282764,-0.7342908626,-0.5267918701765648,-1.497919139,-1.2904201465765648,False,False
Isa.9.17,כי בערה כאש רשעה שמיר ושית תאכל ותצת בסבכי היער ויתאבכו גאות עשן,9,-0.0634122395,-0.4527312948,-0.462571087533695,-0.5161435343,-0.525983327033695,False,False
Isa.9.18,בעברת יהוה צבאות נעתם ארץ ויהי העם כמאכלת אש איש אל אחיו לא יחמלו,9,1.2119534593,-0.2709982952,0.8617360034074657,0.9409551641,2.073689462707466,False,False
Isa.9.19,ויגזר על ימין ורעב ויאכל על שמאול ולא שבעו איש בשר זרעו יאכלו,9,-0.5210245742,0.5975916432,-0.7225811502618412,0.0765670689999999,-1.2436057244618413,False,False
Isa.9.20,מנשה את אפרים ואפרים את מנשה יחדו המה על יהודה בכל זאת לא שב אפו ועוד ידו נטויה,9,-0.7527887289,-1.1076660323,-0.7283727677662497,-1.8604547612,-1.4811614966662496,False,False
Isa.10.1,הוי החקקים חקקי און ומכתבים עמל כתבו,10,1.8025520618,1.6467128081,1.9786942551166389,3.4492648699,3.781246316916639,False,False
Isa.10.2,להטות מדין דלים ולגזל משפט עניי עמי להיות אלמנות שללם ואת יתומים יבזו,10,0.3567434578,-0.0393814015,-0.568492942480192,0.3173620563,-0.211749484680192,False,False
Isa.10.3,ומה תעשו ליום פקדה ולשואה ממרחק תבוא על מי תנוסו לעזרה ואנה תעזבו כבודכם,10,-1.0218966413,-0.5820897945,-0.2084974185219742,-1.6039864358,-1.2303940598219745,False,False
Isa.10.4,בלתי כרע תחת אסיר ותחת הרוגים יפלו בכל זאת לא שב אפו ועוד ידו נטויה,10,-0.5121733485,-0.5775718517,-0.644105494246134,-1.0897452002,-1.156278842746134,False,False
Isa.10.5,הוי אשור שבט אפי ומטה הוא בידם זעמי,10,1.8569390845,-0.4414511099,-0.6186349655361307,1.4154879746,1.2383041189638693,False,False
Isa.10.6,בגוי חנף אשלחנו ועל עם עברתי אצונו לשלל שלל ולבז בז ולשימו ולשומו מרמס כחמר חוצו,10,-0.6960886241,1.9987110475,1.5907915923874347,1.3026224234,0.8947029682874347,False,False
Isa.10.7,והוא לא כן ידמה ולבבו לא כן יחשב כי להשמיד בלבבו ולהכרית גוים לא מעט,10,-1.1860520254,-0.5352463519,-1.0924002839495852,-1.7212983773,-2.278452309349585,False,False
Isa.10.8,כי יאמר הלא שרי יחדו מלכים,10,0.7507364076,-0.7872012747,-0.4511470289375929,-0.0364648670999999,0.2995893786624071,False,False
Isa.10.9,הלא ככרכמיש כלנו אם לא כארפד חמת אם לא כדמשק שמרון,10,-0.5410709168,-0.4876505933,-0.5953832616124748,-1.0287215101,-1.1364541784124746,False,False
Isa.10.10,כאשר מצאה ידי לממלכת האליל ופסיליהם מירושלם ומשמרון,10,1.5610026204,1.9996422742,1.9508435463042495,3.5606448946,3.5118461667042498,False,False
Isa.10.11,הלא כאשר עשיתי לשמרון ולאליליה כן אעשה לירושלם ולעצביה,10,-0.6499904585,-0.5931449447,-0.3326126558644964,-1.2431354032000002,-0.9826031143644964,False,False
Isa.10.12,והיה כי יבצע אדני את כל מעשהו בהר ציון ובירושלם אפקד על פרי גדל לבב מלך אשור ועל,10,-1.0853003668,-0.6832449645,-1.1903608601516318,-1.7685453313,-2.275661226951632,False,False
Isa.10.13,כי אמר בכח ידי עשיתי ובחכמתי כי נבנותי ואסיר גבולת עמים ועתידתיהם ועתודותיהם שוש,10,-0.3642686766,1.7657066029,0.0487713692414205,1.4014379263,-0.3154973073585794,False,False
Isa.10.14,ותמצא כקן ידי לחיל העמים וכאסף ביצים עזבות כל הארץ אני אספתי ולא היה נדד כנף ופצ,10,1.2678478365,-0.1754632454,-0.3759651610459414,1.0923845911,0.8918826754540587,False,False
Isa.10.15,היתפאר הגרזן על החצב בו אם יתגדל המשור על מניפו כהניף שבט ואת מרימיו כהרים מטה ל,10,1.0109308184,0.1787979619,1.8758360598311052,1.1897287803,2.8867668782311053,False,False
Isa.10.16,לכן ישלח האדון יהוה צבאות במשמניו רזון ותחת כבדו יקד יקד כיקוד אש,10,-1.3822943644,-0.8245722822,-0.6329648513617377,-2.2068666466,-2.0152592157617377,False,False
Isa.10.17,והיה אור ישראל לאש וקדושו ללהבה ובערה ואכלה שיתו ושמירו ביום אחד,10,0.1879003981,-1.1020074653,-0.5344279527058792,-0.9141070672,-0.3465275546058791,False,False
Isa.10.18,וכבוד יערו וכרמלו מנפש ועד בשר יכלה והיה כמסס נסס,10,-0.0619385434,1.7402073116,1.993466054783792,1.6782687682,1.931527511383792,False,False
Isa.10.19,ושאר עץ יערו מספר יהיו ונער יכתבם,10,-0.1787936743,0.5172835111,-0.653861807823535,0.3384898368,-0.832655482123535,False,False
